2022-05-16 15:05:367 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:683 INFO  ComputerPage :31 - get the 'COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (a3c8e7b7d584f51b29aeb8fec3f4bc79)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-16 16:05:690 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:253 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (f766aa1894d335d9ae76a923df006d56)] -> link text: Computers]
2022-05-16 16:05:787 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (f766aa1894d335d9ae76a923df006d56)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:275 INFO  DesktopsPage :34 - get the 'DESKTOP' text :[[ChromeDriver: chrome on WINDOWS (f766aa1894d335d9ae76a923df006d56)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-16 16:05:965 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:677 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> link text: Computers]
2022-05-16 16:05:162 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:607 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:445 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:475 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:548 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:600 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :320 GB
2022-05-16 16:05:659 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Home [+$50.00]
2022-05-16 16:05:737 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Microsoft Office [+$50.00]
2022-05-16 16:05:780 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:669 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (5d29daf20acd57823f16cc9a2abdc9ff)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:397 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:964 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> link text: Computers]
2022-05-16 16:05:481 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:902 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:703 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:728 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:767 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:819 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :400 GB [+$100.00]
2022-05-16 16:05:888 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Premium [+$60.00]
2022-05-16 16:05:988 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Acrobat Reader [+$10.00]
2022-05-16 16:05:25 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:319 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (b9ad8b8b79109a7d40729b5a0a88b39a)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:111 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:992 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> link text: Computers]
2022-05-16 16:05:556 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:992 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:857 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:884 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:934 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:983 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :320 GB
2022-05-16 16:05:46 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Home [+$50.00]
2022-05-16 16:05:155 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Total Commander [+$5.00]
2022-05-16 16:05:194 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:496 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (351bbbec12930f0ab6637b9299477aa8)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:201 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:767 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (d3feb94216e42564ad7d50c5b9132f82)] -> link text: Log in]
2022-05-16 16:05:270 INFO  LoginPage :57 - get the 'WELCOME' text :[[ChromeDriver: chrome on WINDOWS (d3feb94216e42564ad7d50c5b9132f82)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 16:05:957 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:619 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (b3cfc62df0051acdfee3caab4cda7be6)] -> link text: Log in]
2022-05-16 16:05:49 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :abcd123@gmail.comto email address field
2022-05-16 16:05:117 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:182 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (b3cfc62df0051acdfee3caab4cda7be6)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:575 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (b3cfc62df0051acdfee3caab4cda7be6)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:258 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:152 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (23b1c85435a7275290470e8ebafa0500)] -> link text: Log in]
2022-05-16 16:05:614 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :xyz123@gmail.comto email address field
2022-05-16 16:05:681 INFO  LoginPage :42 - enter the 'PASSWORD' :abc123to password field
2022-05-16 16:05:747 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (23b1c85435a7275290470e8ebafa0500)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:148 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (23b1c85435a7275290470e8ebafa0500)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:830 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:678 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (64f0f6d07855f396c43c343be44eae1d)] -> link text: Log in]
2022-05-16 16:05:129 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :adfafasd@gmail.comto email address field
2022-05-16 16:05:194 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:261 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (64f0f6d07855f396c43c343be44eae1d)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:640 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (64f0f6d07855f396c43c343be44eae1d)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:320 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:815 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (3aded8539fc225afadcc4beb8eac317d)] -> link text: Log in]
2022-05-16 16:05:258 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :Lalita123=@gmail.comto email address field
2022-05-16 16:05:324 INFO  LoginPage :42 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:397 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (3aded8539fc225afadcc4beb8eac317d)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:49 INFO  LoginPage :62 - get the 'LOGOUT' link :[[ChromeDriver: chrome on WINDOWS (3aded8539fc225afadcc4beb8eac317d)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-16 16:05:751 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:647 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (7e6cbf856051124d4157423def846c57)] -> link text: Log in]
2022-05-16 16:05:80 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :Lalita123=@gmail.comto email address field
2022-05-16 16:05:141 INFO  LoginPage :42 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:210 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (7e6cbf856051124d4157423def846c57)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:878 INFO  LoginPage :67 - click on 'LOGOUT' button :[[ChromeDriver: chrome on WINDOWS (7e6cbf856051124d4157423def846c57)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-16 16:05:538 INFO  HomePage :31 - get the 'LOGIN LINK' : [[ChromeDriver: chrome on WINDOWS (7e6cbf856051124d4157423def846c57)] -> link text: Log in]
2022-05-16 16:05:221 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:778 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (01cd7fc3997636db69882642c662655e)] -> link text: Register]
2022-05-16 16:05:290 INFO  RegisterPage :75 - get the 'REGISTER' text :[[ChromeDriver: chrome on WINDOWS (01cd7fc3997636db69882642c662655e)] -> xpath: //h1[contains(text(),'Register')]]
2022-05-16 16:05:979 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:674 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> link text: Register]
2022-05-16 16:05:146 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> id: register-button]
2022-05-16 16:05:214 INFO  RegisterPage :137 - get the 'FIRST NAME' text :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> id: FirstName-error]
2022-05-16 16:05:239 INFO  RegisterPage :141 - get the 'LAST NAME' text :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> id: LastName-error]
2022-05-16 16:05:262 INFO  RegisterPage :145 - get the 'EMAIL ADDRESS' text :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> id: Email-error]
2022-05-16 16:05:285 INFO  RegisterPage :149 - get the 'PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> id: Password-error]
2022-05-16 16:05:305 INFO  RegisterPage :153 - get the 'CONFIRM PASSWORD' text :[[ChromeDriver: chrome on WINDOWS (9f6027990829a192a399d480de232d4b)] -> id: ConfirmPassword-error]
2022-05-16 16:05:988 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:822 INFO  HomePage :41 - click on 'REGISTER' link :[[ChromeDriver: chrome on WINDOWS (f54a3272df0049bf7ed5e1bf85eee4f9)] -> link text: Register]
2022-05-16 16:05:276 INFO  RegisterPage :80 - click on 'MALE OR FEMALE' radio button :F
2022-05-16 16:05:352 INFO  RegisterPage :91 - enter the 'FIRST NAME' :Lalitato first name field
2022-05-16 16:05:417 INFO  RegisterPage :97 - enter the 'LAST NAME' :Patelto last name field
2022-05-16 16:05:488 INFO  RegisterPage :102 - select the 'DATE OF BIRTHDAY' from drop down:[[ChromeDriver: chrome on WINDOWS (f54a3272df0049bf7ed5e1bf85eee4f9)] -> name: DateOfBirthDay]
2022-05-16 16:05:544 INFO  RegisterPage :107 - select the 'DATE OF BIRTHMONTH' from drop down:[[ChromeDriver: chrome on WINDOWS (f54a3272df0049bf7ed5e1bf85eee4f9)] -> name: DateOfBirthMonth]
2022-05-16 16:05:599 INFO  RegisterPage :112 - select the 'DATE OF BIRTHYEAR' from drop down:[[ChromeDriver: chrome on WINDOWS (f54a3272df0049bf7ed5e1bf85eee4f9)] -> name: DateOfBirthYear]
2022-05-16 16:05:646 INFO  RegisterPage :117 - enter the 'EMAIL' :iSSLalita123=@gmail.comto email field
2022-05-16 16:05:717 INFO  RegisterPage :122 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:777 INFO  RegisterPage :127 - enter the 'CONFIRM PASSWORD' :Lalita123to confirm password field
2022-05-16 16:05:847 INFO  RegisterPage :132 - click on 'REGISTER' button :[[ChromeDriver: chrome on WINDOWS (f54a3272df0049bf7ed5e1bf85eee4f9)] -> id: register-button]
2022-05-16 16:05:681 INFO  RegisterPage :158 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (f54a3272df0049bf7ed5e1bf85eee4f9)] -> css selector: div.result]
2022-05-16 16:05:740 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:744 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (91a9efc3df0ac35453ed5b414a791803)] -> link text: Computers]
2022-05-16 16:05:300 INFO  ComputerPage :31 - get the 'COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (91a9efc3df0ac35453ed5b414a791803)] -> xpath: //h1[contains(text(),'Computers')]]
2022-05-16 16:05:994 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:584 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (47152b8fa000126fa96291abe438e386)] -> link text: Computers]
2022-05-16 16:05:130 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (47152b8fa000126fa96291abe438e386)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:613 INFO  DesktopsPage :34 - get the 'DESKTOP' text :[[ChromeDriver: chrome on WINDOWS (47152b8fa000126fa96291abe438e386)] -> xpath: //h1[contains(text(),'Desktops')]]
2022-05-16 16:05:297 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:181 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> link text: Computers]
2022-05-16 16:05:674 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:125 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:18 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:45 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:113 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:161 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :320 GB
2022-05-16 16:05:218 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Home [+$50.00]
2022-05-16 16:05:290 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Microsoft Office [+$50.00]
2022-05-16 16:05:330 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:621 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (f4167236bfd854563a0b4435f9f5ba26)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:316 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:221 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> link text: Computers]
2022-05-16 16:05:748 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:193 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:127 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:157 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:199 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:269 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :400 GB [+$100.00]
2022-05-16 16:05:343 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Premium [+$60.00]
2022-05-16 16:05:440 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Acrobat Reader [+$10.00]
2022-05-16 16:05:478 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:835 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (454dc473ac79de7d2ac2e7536cbb3f27)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:523 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:436 INFO  HomePage :51 - click on 'COMPUTER' tab :[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> link text: Computers]
2022-05-16 16:05:993 INFO  ComputerPage :36 - click on 'DESKTOP' button :[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> xpath: //li[@class="inactive"]/child::a[contains(text(),'Desktops')]]
2022-05-16 16:05:417 INFO  DesktopsPage :49 - click on 'PRODUCT' :Build your own computer
2022-05-16 16:05:288 INFO  BuildYourOwnComputerPage :46 - get the 'BUILD YOUR COMPUTER' text :[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2022-05-16 16:05:316 INFO  BuildYourOwnComputerPage :51 - select the 'PROCESSOR' from drop down:[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> xpath: //select[@id='product_attribute_1']]
2022-05-16 16:05:360 INFO  BuildYourOwnComputerPage :56 - select the 'RAM' from drop down:[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> xpath: //select[@id='product_attribute_2']]
2022-05-16 16:05:409 INFO  BuildYourOwnComputerPage :60 - click on 'HDD' from radio button :320 GB
2022-05-16 16:05:477 INFO  BuildYourOwnComputerPage :70 - click on 'OS' from radio button :Vista Home [+$50.00]
2022-05-16 16:05:593 INFO  BuildYourOwnComputerPage :82 - click on 'SOFTWARE' from check box :Total Commander [+$5.00]
2022-05-16 16:05:642 INFO  BuildYourOwnComputerPage :89 - click on 'ADD TO CART' button :[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-16 16:05:950 INFO  BuildYourOwnComputerPage :94 - get the 'ADD TO CARD' text :[[ChromeDriver: chrome on WINDOWS (543d94631b8343080bdcca7df8f29c6b)] -> xpath: //body/div[@id='bar-notification']/div[1]/p[1]]
2022-05-16 16:05:643 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:504 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (18dc166a94b92c05337f51f54d6e59c4)] -> link text: Log in]
2022-05-16 16:05:978 INFO  LoginPage :57 - get the 'WELCOME' text :[[ChromeDriver: chrome on WINDOWS (18dc166a94b92c05337f51f54d6e59c4)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-16 16:05:678 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:278 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (19e9041a62627d0b674288bd03932f22)] -> link text: Log in]
2022-05-16 16:05:931 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :abcd123@gmail.comto email address field
2022-05-16 16:05:999 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:67 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (19e9041a62627d0b674288bd03932f22)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:484 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (19e9041a62627d0b674288bd03932f22)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:164 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:173 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (0430a0f7d021a6315992b6e4aae9d529)] -> link text: Log in]
2022-05-16 16:05:642 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :xyz123@gmail.comto email address field
2022-05-16 16:05:700 INFO  LoginPage :42 - enter the 'PASSWORD' :abc123to password field
2022-05-16 16:05:767 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (0430a0f7d021a6315992b6e4aae9d529)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:151 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (0430a0f7d021a6315992b6e4aae9d529)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:839 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:666 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (9ebae164ff8cf4caf3fdce199706d347)] -> link text: Log in]
2022-05-16 16:05:112 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :adfafasd@gmail.comto email address field
2022-05-16 16:05:171 INFO  LoginPage :42 - enter the 'PASSWORD' :xyz123to password field
2022-05-16 16:05:238 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (9ebae164ff8cf4caf3fdce199706d347)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-16 16:05:644 INFO  LoginPage :52 - get the 'ERROR MESSAGE' text :[[ChromeDriver: chrome on WINDOWS (9ebae164ff8cf4caf3fdce199706d347)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-16 16:05:327 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-16 16:05:221 INFO  HomePage :36 - click on 'LOGIN' link :[[ChromeDriver: chrome on WINDOWS (0b45e19523aea278fa41e8a38e93c33a)] -> link text: Log in]
2022-05-16 16:05:645 INFO  LoginPage :37 - enter the 'EMAIL ADDRESS' :Lalita123=@gmail.comto email address field
2022-05-16 16:05:705 INFO  LoginPage :42 - enter the 'PASSWORD' :Lalita123to password field
2022-05-16 16:05:772 INFO  LoginPage :47 - click on 'LOGIN' button :[[ChromeDriver: chrome on WINDOWS (0b45e19523aea278fa41e8a38e93c33a)] -> xpath: //button[contains(text(),'Log in')]]
